job_indexed_id,url,title_clean,description_for_qa,gold_location_type,qa_fix_location_type,gold_location_city,qa_fix_location_city,gold_country,qa_fix_country,gold_employment_type,qa_fix_employment_type,gold_seniority,qa_fix_seniority,gold_salary_min,qa_fix_salary_min,gold_salary_max,qa_fix_salary_max,gold_salary_currency,qa_fix_salary_currency,gold_salary_period,qa_fix_salary_period,qa_status,qa_notes
828,https://job-boards.greenhouse.io/grafanalabs/jobs/5802047004,"Senior Software Engineer - Grafana Databases, Managed Services | Canada | Remote","Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with the Grafana Enterprise Stack , both featuring scalable metrics ( Grafana Mimir ), logs ( Grafana Loki ), and traces ( Grafana Tempo ). We’re scaling fast and staying true to what makes us different: an open-source legacy, a global collaborative culture, and a passion for meaningful work. Our team thrives in an innovation-driven environment where transparency, autonomy, and trust fuel everything we do. You may not meet every requirement, and that’s okay. If this role excites you, we’d love you to raise your hand for what could be a truly career-defining opportunity. This is a remote opportunity and we would be interested in applicants from Canadian time zones only at this time.&nbsp; Senior Software Engineer - Grafana Databases, Managed Services The Opportunity:&nbsp; The Managed Services team is a newly formed squad within the Databases department. It owns and operates shared, production-critical infrastructure that powers Grafana Cloud’s next-generation database products (Mimir, Loki, and Tempo). Today, this includes operating 100+ WarpStream clusters across multiple cloud providers and regions, with continued growth anticipated for the future. WarpStream acts as the streaming backbone for ingestion and read/write decoupling across databases. It sits directly on the hot path for metrics, logs, and traces, handling high-throughput, multi-consumer workloads at massive scale. In addition to streaming infrastructure, the team works closely with high-volume analytical and storage systems that power query-heavy and aggregation-heavy workloads, where latency, compression behavior, storage layout, and scaling characteristics matter deeply. What You’ll Be Doing: As a Senior Engineer on Managed Services, you will take ownership of running these systems in production. This involves: Operating and evolving 100+ multi-cloud streaming clusters and related database infrastructure Diagnosing and eliminating cross-layer failure modes (e.g., object storage latency, noisy neighbors, control-plane bottlenecks, query performance regressions, etc.) Designing safe upgrade and rollout strategies at scale Improving observability, automation, and operational ergonomics Partnering closely with database and platform teams to ensure safe scaling, partitioning, consumer fan-out, and query performance Working directly with distributed systems behavior, Kubernetes scheduling dynamics, storage engines, compression trade-offs, etc. Serving as a primary escalation point and on-call for relevant incidents Owning the relationship with all system vendors, including WarpStream Labs and others. As we are remote-first and our engineering organization is largely remote, we provide guidance and meet regularly using video calls, so an independent attitude and good communication skills are a must. This role blends deep distributed systems work with the opportunity to influence how the team approaches reliability, scaling, and operational excellence. We invest heavily in developer productivity. You can use modern AI coding assistants as part of your daily workflow (your choice of tools, within security guidelines), backed by a company-funded usage budget so you can iterate quickly without unnecessary friction.&nbsp;We encourage pragmatic AI-assisted development: faster prototyping, test generation, refactors, documentation, and incident follow-ups—always paired with strong code review and quality standards.&nbsp;You’ll also have access to frontier models (e.g., GPT-Codex 5/3, Claude Opus 4.6, Gemini 3 Pro). Of course, there is an on-call component to this role and one that we take seriously. As a company, we hire globally (remote-first) to ensure our on-call remains healthy and aligned to approximately 12 daylight hours per day. You will work closely with counterparts in other regions to provide balanced coverage and shared ownership. What Makes You a Great Fit: Regular 1:1s with your manager and close collaboration with teammates across regions Reviewing and defining SLOs for shared database infrastructure, proactively reducing error budgets through improvements to monitoring, automation, scaling strategies, and system design Improving the diagnosability of core streaming and database systems in production, where possible. Implementing solutions that ensure reliability, scalability, and performance of high-throughput, multi-cloud infrastructure Developing fault-tolerant patterns that account for distributed system realities such as storage latency, partition imbalance, noisy neighbors, and control-plane dependencies Planning and executing safe upgrades and rollouts across dozens of production clusters Collaborating with database and platform engineering leaders to influence architecture, roadmap priorities, and long-term strategy Participating in PR review and contributing to design documents, automation, tooling, and code improvements that reduce operational risk Sharing best practices and distributed systems knowledge with partner teams Participating in incident response, from investigation through resolution and post-incident reviews (PIR) Requirements: 6+ years of engineering experience, including meaningful time in SRE, platform engineering, production engineering, infrastructure engineering, or distributed systems roles. Experience operating distributed systems in production (e.g., streaming systems, analytical databases, large-scale storage backends). Examples of these include Kafka, Redpanda, WarpStream, Postgres, ClickHouse, Snowflake, or Cassandra. Strong Kubernetes experience in AWS, GCP, or Azure, and familiarity with infrastructure-as-code tooling (Helm, Terraform, Jsonnet, etc.). Solid understanding of distributed systems design and large-scale system trade-offs. Proficiency in at least one programming language (Go preferred, but not required). Working knowledge of Linux internals, networking, cloud storage, and performance/scaling behavior. Experience participating in blameless incident response and writing high-quality post-incident reviews. Clear communicator who can collaborate across teams and work autonomously. Curious, pragmatic, action-oriented, and kind (this is important!) &nbsp; Compensation &amp; Rewards: In Canada, the Base compensation range for this role is CAD 164,490 &nbsp; - CAD 197,389 . Actual compensation may vary based on level, experience, and skillset as assessed in the interview process. Benefits include equity, bonus (if applicable) and other benefits listed&nbsp; here . All of our roles include Restricted Stock Units (RSUs), giving every team member ownership in Grafana Labs' success. We believe in shared outcomes—RSUs help us stay aligned and invested as we scale globally. *Compensation ranges are country specific. If you are applying for this role from a different location than listed above, your recruiter will discuss your specific market’s defined pay range &amp; benefits at the beginning of the process. Why You’ll Thrive at Grafana Labs: 100% Remote, Global Culture -&nbsp; As a remote-only company, we bring together talent from around the world, united by a culture of collaboration and shared purpose. Scaling Organization – Tackle meaningful work in a high-growth, ever-evolving environment. Transparent Communication – Expect open decision-making and regular company-wide updates. Innovation-Driven – Autonomy and support to ship great work and try new things. Open Source Roots – Built on community-driven values that shape how we work. Empowered Teams – High trust, low ego culture that values outcomes over optics. Career Growth Pathways – Defined opportunities to grow and develop your career. Approachable Leadership – Transparent execs who are involved, visible, and human. Passionate People – Join a team of smart, supportive folks who care deeply about what they do. In-Person onboarding - We want you to thrive from day 1 with your fellow new ‘Grafanistas’ to learn all about what we do and how we do it.&nbsp; Balance is Key - We operate a global annual leave policy of 30 days per annum. 3 days of your annual leave entitlement are reserved for Grafana Shutdown Days to allow the team to really disconnect. *We will comply with local legislation where applicable. Equal Opportunity Employer: We will recruit, train, compensate and promote regardless of race, religion, color, national origin, gender, disability, age, veteran status, and all the other fascinating characteristics that make us different and unique. We believe that equality and diversity builds a strong organization and we’re working hard to make sure that’s the foundation of our organization as we grow. Grafana Labs may utilize AI tools in its recruitment process to assist in matching information provided in CVs to job postings. The recruitment team will continue to review inbound CVs manually to identify alignment with current openings. #LI-Remote For information about how your personal data is used once you’ve applied to a job, check out our privacy policy .&nbsp; &nbsp;",remote,,,,CA,,,,senior,,,,,,,,,,,
1016,https://job-boards.greenhouse.io/webflow/jobs/7108193,Growth Account Executive - Central,"At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more equitable. And we’re here to build it together. We’re hiring a Growth Account Executive to help us grow Webflow’s presence upmarket and build meaningful relationships with both potential and existing customers. About the role&nbsp; Location: Remote-first (United States; BC &amp; ON Canada) - Central Time Zones This role will require an in-person onboarding session in San Francisco, CA Full-time Permanent Exempt Our cash compensation amount for this role ranges depending on the cost of labor of the geographic area. The ranges shared below may change if you are hired in another geographic location.&nbsp; United States (all figures cited below in USD and pertain to workers in the United States) $136,000 - $160,000 Canada (figures cited below are in CAD and pertain to workers in ON &amp; BC, Canada) 157,000 - 185,000 For sales roles, the ranges provided are the role’s On Target Earnings (“OTE”) ranges, meaning that the ranges include both the sales commissions target and annual base salary for the role. This salary range may be inclusive of several career levels at Webflow and will be narrowed during the interview process based on a number of factors, including the candidate’s market location, job related experience, knowledge, qualifications, and skills. Benefits/additional compensation for this role may include: equity, company bonus or sales commissions/bonuses; retirement plans; health benefits; and wellness stipends Please visit our&nbsp; Careers page for more information on which locations are included in each of our geographic pay zones. However, please confirm the zone for your specific location with your recruiter. Application Information: Application deadline: applications accepted on an ongoing basis until position is closed and filled This posting is for a new position Reporting to the Senior Manager, Growth Sales As a Growth Account Executive, you’ll …&nbsp; Meet with potential customers, understand their problems, and assess whether or not Webflow Enterprise is a good fit Proactively outbound into existing self serve customers and new customer base with value based language Build a sales pipeline and drive the full sales cycle from create to close Establish and maintain relationships with key stakeholders within prospect and customer accounts Ensure timely follow ups with all inbound leads and outbound targets&nbsp; Work closely with internal cross functional partners like Solution Engineers, Legal, and SDR/BDRs to ensure the customer receives the right support&nbsp; Negotiate annual software contracts Proactively raise feedback to improve our sales processes with an emphasis towards building to scale Position and communicate Webflow’s vision, solution, and value propositions Travel up to 15% -&nbsp; primarily for onboarding, industry events, and internal offsites About you&nbsp; Requirements: 2 years+ of full-cycle SaaS sales and closing experience&nbsp; Previous experience prospecting and qualifying new leads through outbound calls, email outreach and industry research to build a high-quality pipeline of opportunities. Demonstrated ability to run a comprehensive discovery call and effectively position next meetings throughout the sales cycles Know how to engage multiple levels of business users with a strong point of view and value-based positioning of your solution You’ll thrive as a Growth Account Executive if you: Have a love for testing, tracking, and iterating on your process Are able to thrive in ambiguity and work autonomously Possess strong calendar management and an ability to complete tasks and follows ups thoroughly and on time Knowledgable or have an interest in web design, development, or Webflow products Are a proactive, resilient initiator who is excited about a career in sales&nbsp; Have fantastic communication and interpersonal skills with the ability to explain complex concepts in a simple way Stay curious and open to growth — actively building fluency in emerging technologies like AI to unlock creativity, accelerate progress, and amplify impact Our Core Behaviors: Build lasting customer trust. We build trust by taking action that puts customer trust first. Win together. We play to win, and we win as one team. Success at Webflow isn't a solo act. Reinvent ourselves. We don't just improve what exists, we imagine what's possible. Deliver with speed, quality, and craft. We move fast because the moment demands it, and we do so without lowering the bar. Benefits Ownership in what you help build. Every permanent Webflower receives equity (RSUs) in our growing, privately held company. Health coverage that actually covers you. Comprehensive medical, dental, and vision plans for full-time employees and their dependents, with Webflow covering most premiums. Support for every stage of family life . 12 weeks of paid parental leave for all parents and 6+ weeks of additional paid leave for birthing parents. Plus inclusive care for family planning, menopause, and midlife transitions. Time off that’s actually off. Flexible vacation, paid holidays, and a sabbatical program to help you recharge and come back inspired. Wellness for the whole you. Access to mental health resources, therapy and coaching. Invest in your future. A 401(k) with 100% employer match (up to $6,000/year) in the U.S., and support for retirement savings globally.&nbsp; Monthly stipends that flex with your life. Localized support for work and wellness expenses — from Wi-Fi to workouts. Bonus for building together. All full-time, permanent, non-commission employees are eligible for our annual WIN bonus program. Temporary employees may be eligible for paid holiday and time off, statutory leaves of absence, and company-sponsored medical benefits depending on their Fixed Term Contract and their country/state of employment. Remote, together At Webflow, equality is a core tenet of our culture. We are an Equal Opportunity (EEO)/Veterans/Disabled Employer and are committed to building an inclusive global team that represents a variety of backgrounds, perspectives, beliefs, and experiences. Employment decisions are made on the basis of job-related criteria without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other classification protected by applicable law. Pursuant to the San Francisco Fair Chance Ordinance, Webflow will consider for employment qualified applicants with arrest and conviction records. Stay connected Not ready to apply, but want to be part of the Webflow community? Consider following our story on our Webflow Blog, LinkedIn, Twitter, and/or Glassdoor.&nbsp; Please note: To join Webflow, you'll need valid U.S. or Canadian work authorization depending on the country of employment. If you are extended an offer, that offer may be contingent upon your successful completion of a background check, which will be conducted in accordance with applicable laws. We may obtain one or more background screening reports about you, solely for employment purposes. Protecting your privacy and the security of your data is a longstanding top priority for Webflow. Please consult our Applicant Privacy Notice &nbsp; to know more about how we collect, use and transfer the personal data of our candidates.",remote,,,,US,,full_time,,senior,,,,,,,,,,,
1365,https://job-boards.greenhouse.io/appier/jobs/7159419,"AI Investment Partner (Sr Director), Taiwan","Appier is a technology company which aims to provide artificial intelligence platforms to help enterprises solve their most challenging business problems. Appier was established in 2012 by a passionate team of computer scientists and engineers with expertise in AI, data analysis, distributed systems, and marketing. About the Role: We are looking for a highly strategic, entrepreneurial, and impact-driven Investment Partner to join Appier's Strategy Team. This high-impact leadership role is responsible for driving Appier's strategic investments in early-stage startups (Seed to Series A), focusing on companies with innovative technologies especially around the theme of agentic AI. You will lead the end-to-end investment process, from sourcing and due diligence to deal execution and portfolio management, working closely with C-level leadership. This role combines deep market insight, rigorous financial analysis, and a strong ability to build relationships with founders and the broader startup community to unlock strategic growth opportunities for Appier. &nbsp; Responsibilities Lead and build the end-to-end process of sourcing, evaluation, and execution of new investment opportunities in early-stage startups (Seed to Series A). Conduct comprehensive due diligence, including market analysis, competitive landscape, technology assessment, financial modeling, and team evaluation. Present investment recommendations to Appier's leadership and investment committee, articulating strategic fit and potential returns. Negotiate investment terms and structures to align with Appier's strategic and financial objectives. Support portfolio companies post-investment, providing strategic guidance, fostering synergies with Appier's products and teams, and assisting with follow-on funding rounds. Build and maintain strong relationships with founders, venture capitalists, incubators, and other key players in the startup ecosystem. Collaborate with Appier's product, engineering, and business development teams to identify and evaluate potential strategic partnerships arising from the investment pipeline. Develop and refine Appier's investment thesis and strategy in alignment with overall corporate objectives &nbsp; About you 10+ years of experience in venture capital, corporate venture capital, private equity, or strategic investment roles, with a proven track record of successful investments in early-stage technology companies. Strong analytical, financial modeling, and business case development skills, particularly in early-stage valuations. Deep understanding of the AI, advertising technology, and marketing technology landscapes. Proven ability to identify, evaluate, and lead complex investment deals. Excellent written and oral communication skills in English and Mandarin. Established network within the global startup and venture capital communities. Entrepreneurial mindset with a bias for action and execution, comfortable working independently and as part of a lean, high-performing team. &nbsp; #LI-JP1 &nbsp;",onsite,,,,TW,,full_time,,director,,,,,,,,,,,
802,https://job-boards.greenhouse.io/grafanalabs/jobs/5763972004,Senior Deal Manager | UK | Remote,"Grafana Labs is a remote-first, open-source powerhouse. There are more than 20M users of Grafana, the open source visualization tool, around the globe, monitoring everything from beehives to climate change in the Alps. The instantly recognizable dashboards have been spotted everywhere from a NASA launch and Minecraft HQ to Wimbledon and the Tour de France. Grafana Labs also helps more than 3,000 companies -- including Bloomberg, JPMorgan Chase, and eBay -- manage their observability strategies with the Grafana LGTM Stack, which can be run fully managed with Grafana Cloud or self-managed with the Grafana Enterprise Stack , both featuring scalable metrics ( Grafana Mimir ), logs ( Grafana Loki ), and traces ( Grafana Tempo ). We’re scaling fast and staying true to what makes us different: an open-source legacy, a global collaborative culture, and a passion for meaningful work. Our team thrives in an innovation-driven environment where transparency, autonomy, and trust fuel everything we do. You may not meet every requirement, and that’s okay. If this role excites you, we’d love you to raise your hand for what could be a truly career-defining opportunity. The Opportunity&nbsp; Grafana’s Commercialisation &amp; Pricing team is seeking a Senior Deal Manager to partner closely with our Go-to-Market (GTM) and Finance teams. This role will play a critical part in shaping value and pricing positioning, structuring and negotiating complex deals, and supporting end-to-end deal execution—including quote creation, custom terms, deal bookings, and pricing governance. The Senior Deal Manager will also lead pricing and deal analytics to inform decision-making and policy development. Beyond day-to-day deal support, this role will take ownership of strategic initiatives designed to help the Commercialisation &amp; Pricing function scale and drive meaningful business impact across Grafana Labs. This is an individual contributor (IC) role reporting directly to the Head of Commercialisation &amp; Pricing. The Commercialisation &amp; Pricing function encompasses Pricing Strategy, Competitive Strategy, and Deal Strategy , with a mandate to drive sustainable, long-term revenue growth for Grafana Labs. What You'll Be Doing&nbsp; Partner with Sales and GTM teams to support customer-facing pricing discussions and value-based deal positioning&nbsp; Recommend deal pricing frameworks and discount strategies aligned with company pricing principles and revenue goals&nbsp; Own and support end-to-end deal execution, including quote approvals, non-standard commercial terms, and deal review cycles, in close partnership with Finance, Legal and Product &amp; Engineering teams Develop and maintain best practices and governance for deal structuring, discounting and special commercial terms in collaboration with Finance, Legal, and GTM stakeholders&nbsp; Drive systems and process improvements across the deal lifecycle, including CPQ enhancements and deal booking and approval policies&nbsp; What Makes you a Great Fit: 5+ years of experience in deal strategy, deal desk, or pricing roles within enterprise B2B SaaS Expertise in deal structuring and negotiation, bookings policies, and revenue recognition for subscription models across both cloud and on-prem offerings Strong analytical skills, including experience with profitability analysis, pricing strategy, and data-driven decision making Excellent verbal and written communication skills, with the ability to articulate complex commercial concepts clearly Experience partnering closely with Sales, Finance, and Legal teams in a deal desk or commercial-selling function Capable of communicating credibly and effectively with stakeholders at all levels of the organisation Collaborative, relationship-driven approach with a demonstrated ability to influence outcomes and drive results Bonus Points For: Experience pricing and structuring deals across multi-product portfolios , regions, currencies, and customer segments in a global SaaS environment Proven ability to influence without authority—successfully aligning Sales, Finance, Legal, and Product stakeholders, challenging assumptions, and improving commercial outcomes in a high-growth organization Compensation &amp; Rewards In the UK, the OTE compensation range for this role is £100,000 - £121,000. Actual compensation may vary based on level, experience, and skillset as assessed throughout the interview process. All of our roles include Restricted Stock Units (RSUs), giving every team member ownership in Grafana Labs' success. We believe in shared outcomes—RSUs help us stay aligned and invested as we scale globally.&nbsp; #LI-Remote *Compensation ranges are country specific. If you are applying for this role from a different location than listed above, your recruiter will discuss your specific market’s defined pay range &amp; benefits at the beginning of the process. Why You’ll Thrive at Grafana Labs: 100% Remote, Global Culture -&nbsp; As a remote-only company, we bring together talent from around the world, united by a culture of collaboration and shared purpose. Scaling Organization – Tackle meaningful work in a high-growth, ever-evolving environment. Transparent Communication – Expect open decision-making and regular company-wide updates. Innovation-Driven – Autonomy and support to ship great work and try new things. Open Source Roots – Built on community-driven values that shape how we work. Empowered Teams – High trust, low ego culture that values outcomes over optics. Career Growth Pathways – Defined opportunities to grow and develop your career. Approachable Leadership – Transparent execs who are involved, visible, and human. Passionate People – Join a team of smart, supportive folks who care deeply about what they do. In-Person onboarding - We want you to thrive from day 1 with your fellow new ‘Grafanistas’ to learn all about what we do and how we do it.&nbsp; Balance is Key - We operate a global annual leave policy of 30 days per annum. 3 days of your annual leave entitlement are reserved for Grafana Shutdown Days to allow the team to really disconnect. *We will comply with local legislation where applicable. Equal Opportunity Employer: We will recruit, train, compensate and promote regardless of race, religion, color, national origin, gender, disability, age, veteran status, and all the other fascinating characteristics that make us different and unique. We believe that equality and diversity builds a strong organization and we’re working hard to make sure that’s the foundation of our organization as we grow. Grafana Labs may utilize AI tools in its recruitment process to assist in matching information provided in CVs to job postings. The recruitment team will continue to review inbound CVs manually to identify alignment with current openings. #LI-Remote For information about how your personal data is used once you’ve applied to a job, check out our privacy policy .&nbsp; &nbsp;",remote,,,,GB,,,,senior,,,,,,,,,,,
100,https://job-boards.greenhouse.io/smartsheet/jobs/7639370,Sr. Compensation Consultant,"For over 20 years, Smartsheet has helped people and teams achieve–well, anything. From seamless work management to smart, scalable solutions, we’ve always worked with flow. We’re building tools that empower teams to automate the manual, uncover insights, and scale smarter. But more than that, we’re creating space– space to think big, take action, and unlock the kind of work that truly matters. Because when challenge meets purpose, and passion turns into progress, that’s magic at work, and it’s what we show up for everyday. Smartsheet is looking for a Sr. Compensation Consultant who is customer focused, with compensation expertise. The primary focus for this role will be to influence our competitive global compensation programs to help recruit, retain, and motivate our most valuable resources, our employees. This position will report to the Sr. Manager of Compensation. You will: Influence the application of the global compensation strategy, design and execution, including, but not limited to job leveling, career-pathing, job architecture development, attraction, retention, reward and recognition, incentive design, communication methods, and education. Assist in compensation review cycles including administration and distribution, mentoring, and communication of all compensation programs and guidelines. Partner with senior team members to develop new salary ranges in markets that Smartsheet is expanding into. Conduct analysis on the effectiveness and competitiveness of existing compensation programs and model potential impact of alternatives. Help monitor and interpret relevant pay-related regulations in partnership with HR, Legal, and external advisors. Lead proactive consultations with talent acquisition, people business partners and management teams in evaluating jobs and benchmarking new hire and ongoing compensation using market data and internal evaluation. Apply AI and automation to improve modeling, scenario planning, pay transparency and scalability. Contribute to initiatives that drive business outcomes through an effective compensation strategy, supporting the project lifecycle from problem identification through implementation and change support. Build collaborative, cross functional partnerships with client groups to ensure understanding of our compensation philosophy. Partner with the Total Rewards department leaders to improve processes and systems. May lead or participate in compensation projects. &nbsp; You have: 5+ years of experience in Compensation analysis or consulting in the technology or software industries. Bachelor’s degree preferred. Ability to communicate to all levels of management including sensitive information. Advanced knowledge of compensation compliance and local laws globally in geographies we operate in. Strong analytical, project management, and program development skills. Self-motivation to increase knowledge of compensation administration and build relevant skill sets. Strong attention to detail and accuracy, with excellent organizational skills. Exceptional written and oral communication skills, including formal presentations. Advanced level of proficiency using Smartsheet, Microsoft Excel and Google Suite. Workday experience preferred. Ability to meet deliverables by working independently on day-to-day work and by staying consistent with departmental objectives. Capacity to be flexible and adapt to shifting priorities, and be a collaborative team player. Flexibility and are open to change and new information; adapts behavior and work methods accordingly. Ability to balance time to market with a compelling solution, and make the right trade-offs along the way. &nbsp; Get to Know Us: At Smartsheet, your ideas are heard, your potential is supported, and your contributions have real impact. You’ll have the freedom to explore, push boundaries, and grow beyond your role. We welcome diverse perspectives and nontraditional paths—because we know that impact comes from individuals who care deeply and challenge thoughtfully. When you’re doing work that stretches you, excites you, and connects you to something bigger, that’s magic at work. Let’s build what’s next, together. Equal Opportunity Employer: Smartsheet is an Equal Opportunity (EEO) employer committed to fostering an inclusive environment with the best employees. It is our policy to provide equal employment opportunities to all qualified applicants in accordance with applicable laws in the US, UK, Australia, Germany, Costa Rica, Japan, Bulgaria, and India. All qualified applicants will receive consideration without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, age, protected veteran or disabled status, or genetic information.&nbsp; If there are preparations we can make to help ensure you have a comfortable and positive interview experience, please let us know. &nbsp; #LI-Remote",remote,,,,IN,,,,senior,,,,,,,,,,,
1027,https://job-boards.greenhouse.io/webflow/jobs/7657237,People Analytics & Insights Analyst,"At Webflow, we’re building the world’s leading AI-native Digital Experience Platform, and we’re doing it as a remote-first company built on trust, transparency, and a whole lot of creativity. This work takes grit, because we move fast, without ever sacrificing craft or quality. Our mission is to bring development superpowers to everyone. From entrepreneurs launching their first idea to global enterprises scaling their digital presence, we empower teams to design, launch, and optimize for the web without barriers. We believe the future of the web, and work, is more open, more creative, and more equitable. And we’re here to build it together. We’re looking for a People Analytics &amp; Insights Analyst to help us turn data into decisions that shape how Webflow attracts, develops, and retains talent. You’ll join us at a pivotal moment—as we build out our data infrastructure and scale our analytics capabilities, your work will have real, visible impact on how leaders across the company understand our workforce and make people decisions. You’ll work cross-functionally to connect the dots between data and decisions. You’ll tackle problems ranging from workforce planning and attrition analytics to employee engagement and organizational health—and help build the systems and processes that make this work scalable. About the role: Location: Remote-first (Argentina) Permanent, full-time employee (this is not a contractor position) Application Information: Application deadline: applications accepted on an ongoing basis until position is closed and filled This posting is for a new position The cash compensation for this role is tailored to align with the cost of labor in different geographic markets. The specific base pay within this range will be determined by the candidate’s geographic location, job-related experience, knowledge, qualifications, and skills. This role is also eligible to participate in Webflow's company-wide bonus program. Target amounts are a percentage of base salary and vary by career level. Payouts are based on company performance against established financial and operational goals. Please visit our Careers page for more information on which locations are included in each of our geographic pay zones. However, please confirm the zone for your specific location with your recruiter. Reporting to the Senior Manager, People Analytics As a People Analytics &amp; Insights Analyst, you’ll… Dashboards &amp; reporting Maintain and enhance Tableau dashboards to ensure data integrity, performance, and usability. Support, build and improve recurring reporting processes by pulling data, validating results, running quality checks, and summarizing insights. Respond to ad-hoc analysis requests that help stakeholders answer questions about our workforce. Data quality &amp; auditing Run ongoing data quality checks as part of reporting and dashboard upkeep; identify and resolve issues. Partner w/ People Ops on scheduled data audits (e.g. system reviews, compliance checks), and support follow-up actions and track findings. Employee listening &amp; engagement Support employee listening programs, including administering and coordinating survey cycles from setup through analysis. Assist with preparing survey data and initial summaries following survey completions. Documentation Create and maintain documentation, SOPs, and playbooks for People Analytics processes and stakeholder enablement. Analytics enablement &amp; continuous improvement Use AI-enabled and analytics tools to support analysis, reporting, documentation, and workflow efficiency. Identify opportunities to improve accuracy, speed, and usability in People Analytics work, including ideas for automation, efficiency, and better ways to deliver insights. About you: Requirements : Bachelor’s degree in a quantitative or social science field, or 2-4 years equivalent work experience Proficiency in Tableau with experience building and maintaining dashboards Familiarity with cloud data platforms like Snowflake, or scripting languages like Python or R (a plus, not required) Solid SQL skills for querying, analyzing, and validating data Experience with HR data and systems (e.g., Workday, Greenhouse, or similar HRIS/ATS) Business-level fluency to read, write, and speak in English You’ll thrive as a People Analytics &amp; Insights Analyst if you: Possess a strong attention to detail and commitment to data accuracy Can present data clearly and explain your findings to different audiences Are process-minded and organized - you enjoy documenting workflows and finding ways to make things more efficient Communicate effectively and are comfortable working cross-functionally Stay curious and open to growth— bringing a problem-solving mindset, and actively building fluency in emerging technologies like AI to unlock creativity, accelerate progress, and amplify impact Our Core Behaviors: Build lasting customer trust. We build trust by taking action that puts customer trust first. Win together. We play to win, and we win as one team. Success at Webflow isn't a solo act. Reinvent ourselves. We don't just improve what exists, we imagine what's possible. Deliver with speed, quality, and craft. We move fast because the moment demands it, and we do so without lowering the bar. Benefits Ownership in what you help build. Every permanent Webflower receives equity (RSUs) in our growing, privately held company. Health coverage that actually covers you. Comprehensive medical, dental, and vision plans for full-time employees and their dependents, with Webflow covering most premiums. Support for every stage of family life . 12 weeks of paid parental leave for all parents and 6+ weeks of additional paid leave for birthing parents. Plus inclusive care for family planning, menopause, and midlife transitions. Time off that’s actually off. Flexible vacation, paid holidays, and a sabbatical program to help you recharge and come back inspired. Wellness for the whole you. Access to mental health resources, therapy and coaching. Invest in your future. A 401(k) with 100% employer match (up to $6,000/year) in the U.S., and support for retirement savings globally.&nbsp; Monthly stipends that flex with your life. Localized support for work and wellness expenses — from Wi-Fi to workouts. Bonus for building together. All full-time, permanent, non-commission employees are eligible for our annual WIN bonus program. Temporary employees may be eligible for paid holiday and time off, statutory leaves of absence, and company-sponsored medical benefits depending on their Fixed Term Contract and their country/state of employment. Remote, together At Webflow, equality is a core tenet of our culture. We are an Equal Opportunity (EEO)/Veterans/Disabled Employer and are committed to building an inclusive global team that represents a variety of backgrounds, perspectives, beliefs, and experiences. Employment decisions are made on the basis of job-related criteria without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, veteran status, or any other classification protected by applicable law. Pursuant to the San Francisco Fair Chance Ordinance, Webflow will consider for employment qualified applicants with arrest and conviction records. Stay connected Not ready to apply, but want to be part of the Webflow community? Consider following our story on our Webflow Blog , LinkedIn , X (Twitter) , and/or Glassdoor .&nbsp; Please note: We will ensure that individuals with disabilities are provided reasonable accommodation to participate in the job application or interview process, to perform essential job functions, and to receive other benefits and privileges of employment. Upon interview scheduling, instructions for confidential accommodation requests will be administered. To join Webflow, you'll need a valid right to work authorization depending on the country of employment. If you are extended an offer, that offer may be contingent upon your successful completion of a background check, which will be conducted in accordance with applicable laws. We may obtain one or more background screening reports about you, solely for employment purposes. For information about how Webflow processes your personal information, please review Webflow’s Applicant Privacy Notice .&nbsp; &nbsp;",remote,,,,US,,full_time,,senior,,,,,,,,,,,
